TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
CentrosHistoricosObservatorio;Negocio;Personas;MINAS;72;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;GUAR;73;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;INFORM;74;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;PATRU;75;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;RADIO;76;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;RASP;77;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SER_SALUD;78;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SICA;79;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;TRA_ORG;80;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;TRA_DRO;81;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;TRA_ARMAS;82;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIN_OFI;83;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OTRO_OFI;84;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_H_SIM_PER;85;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_SAL;86;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MUNF;87;NULL;YES;varchar;10;10;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_MSAL;88;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;P_RES_SAL;89;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_RES_SAL;90;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;F_RES_SAL;91;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OBS_RES_SAL;92;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;NUM_VECRE;93;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ABU;94;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;AME_VID;95;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;INTE_ECO;96;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;INT_ARM;97;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;INTE_RECPOD;98;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MEN_IN;99;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MIE_PE;100;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;PRO_SUP;101;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;RED_CON;102;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;VENG;103;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;VIN_FAMGAO;104;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIN_INFOFV;105;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OTRO_FV;106;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ENTO_VS;107;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ENT_NPRO;108;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;EXP_LAB;109;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;LIM_SOC;110;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MOD_EDU;111;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;PRES_ACT;112;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIN_EDU;113;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;VIO_INTR;114;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ECO_ILE;115;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIN_INFOFA;116;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OTRO_FA;117;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;IdRangoFuerzasArmadas;118;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;D_RAN_GAO;119;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OBS_SIT_VIC;120;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;M_CAUT;121;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;TIPO_LIB;122;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;H_SIM_PER;123;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;O_M_CAUT;124;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;O_TIPO_LIB;125;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DIAS_CAUTV;126;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;NO_SECS;127;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;FECHA_ACT_S;128;NULL;YES;date;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;T_SAL;129;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MOT_SAL;130;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;NIV_EDU;131;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ABOR_FORZ;132;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ABU_SEX;133;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ACOS_SEX;134;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ANT_EST_FOR;135;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;CAMB_FOR;136;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DESN_FOR;137;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;EMB_FOR;138;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ESCL_SEX;139;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;MUT_ORG_SEX;140;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;PRES_ACT_SEX;141;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OBL_REA_ASEX;142;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;PROS_FOR;143;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;TORT_SEX;144;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;VIOLA_SEX;145;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;OTRMODVS;146;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;VIOL_CUERPO;147;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIG_VIOL_CUERPO;148;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;SIGNOS_VIOL_SEX;149;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DISP_CUERPO;150;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_FI;151;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;IdCaso;152;NULL;YES;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ANNOH;153;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;AFEC_LE;154;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_AFEC_LE;155;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;CIRMU;156;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_CIRMU;157;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;ATC_VIC;158;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DES_ATC_VIC;159;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;DescripcionRangos;160;NULL;YES;varchar;3000;3000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;idMutilacionOrganos;161;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;IdGrupoArmado2;162;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;IdDescripcionGrupoArmado2;163;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Personas;IdEspecificacionGrupoArmado2;164;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;Id;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;IdCaso;2;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;USU_ID;3;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;Observaciones;4;NULL;YES;varchar;2000;2000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;Estado;5;NULL;YES;varchar;1;1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;CasosFlujo;Fecha;6;NULL;YES;datetime;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Basicas;ViolenciaContraCuerpo;VIOL_CUERPO;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Basicas;ViolenciaContraCuerpo;VIOL_CUERPO_NOMBRE;2;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;Id;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;EntityName;2;NULL;YES;varchar;2000;2000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;ColumnName;3;NULL;YES;varchar;2000;2000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;UserID;4;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;RecordID;5;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;OriginalValue;6;NULL;YES;varchar;-1;-1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;NewValue;7;NULL;YES;varchar;-1;-1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;DateChanged;8;NULL;YES;datetime;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;Auditoria;EventType;9;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;IdFuentesCasos;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;IdCaso;2;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;IdFuenteTipoDocumento;3;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;IdFuente;4;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Autor;5;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Titulo;6;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Dia;7;NULL;YES;varchar;2;2;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Mes;8;NULL;YES;varchar;2;2;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Ano;9;NULL;YES;varchar;4;4;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Ciudad;10;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Editorial;11;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Pagina;12;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Conspersona;13;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;Recuperado;14;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;Negocio;FuentesCasos;En;15;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
